id,text,label,severity
4528,"Lagta hai sab door ho gaye, bas udasi hi reh gai. lagta hai fail ho jaunga",sadness,red
7496,"Continuous assignments + part-time job, burnout central LOL (not funny) at office",burnout,red
7075,Feels like I'm invisible in my own circle yeh toh nahi chalta,loneliness,green
7531,"I can't keep up with deadlines, energy drained sakht thak gaya yaar at hostel",burnout,green
7721,"Continuous assignments + part-time job, burnout central brb 😔",burnout,green
7302,I used to love coding but now it's just fatigue fr,burnout,green
7119,"Hostel mein sab busy hai, kisi se baat karne ka mann nahi karta. 😭 🤯",loneliness,green
1004,"Boss ne last minute ka task de diya, time nahi hai. smh at office 🤯 lol",stress,green
9286,"Woh person ne bahut bura kiya, ab control nahi hota.",anger,green
6837,Family around but still feel lonely inside #lost,loneliness,green
5533,"Lost motivation, nothing seems enjoyable anymore in lab",sadness,green
4652,Breakup ke baad sab meaningless lag raha hai fr,sadness,green
5539,Breakup ke baad sab meaningless lag raha hai idk what to do,sadness,red
1486,"Ghar wale expect kar rahe hain kuch, pressure lagta hai #examseason",stress,green
7918,"Thak gaya hoon, motivation zero, subah uthna mushkil. in class",burnout,green
1412,"Midterms -> sleepless nights, headache and stress at office",stress,green
9626,"Furious hoon yaar, bas chill nahi kar pa raha.",anger,green
5911,"Weekend and nowhere to go, loneliness hits smh 🤯 seriously",loneliness,green
710,"Midterms -> sleepless nights, headache and stress",stress,green
5134,"Lost motivation, nothing seems enjoyable anymore",sadness,green
3604,"Pal-pal sochta rehta hoon, panic aa jata hai kabhi kabhi. kal lecture skip kiya, guilt tt idk",anxiety,green
8141,I used to love coding but now it's just fatigue 👌 at hostel,burnout,green
3077,"Pal-pal sochta rehta hoon, panic aa jata hai kabhi kabhi. in Lucknow 😤",anxiety,green
6154,"Feels like I'm invisible in my own circle kal lecture skip kiya, guilt tt at office",loneliness,green
4102,"Feels like crying for no reason, empty inside ugh 😔 😔",sadness,green
5329,"Life monotonous and sad, can't smile genuinely yeh toh nahi chalta",sadness,green
2723,"Presentation ke time hands shake karte hai, help",anxiety,green
9550,"Furious hoon yaar, bas chill nahi kar pa raha. 😓 idk",anger,green
1269,"Assignment deadline par bahut pressure hai, dimag kharab. yeh toh nahi chalta",stress,green
2463,"Presentation ke time hands shake karte hai, help",anxiety,green
6026,"Hostel mein sab busy hai, kisi se baat karne ka mann nahi karta. Kuch kuch hota hai… but sadness hi hota hai",loneliness,green
269,"Can't focus at all, sab kuch ulti tarah ho raha hai. lagta hai fail ho jaunga idk",stress,green
3581,"Social situations make me freeze, nervous AF lagta hai fail ho jaunga idk",anxiety,amber
4751,"Life monotonous and sad, can't smile genuinely 👌",sadness,green
5577,"Dil toot gaya, kuch karne ka mann nahi. seriously",sadness,green
8819,Gusse se sab tod dena chahta hoon kabhi kabhi. idk what to do #struggle,anger,green
7712,I used to love coding but now it's just fatigue dimag ka dahi ho gaya,burnout,green
6876,Family around but still feel lonely inside in Kolkata,loneliness,amber
2822,"Raat ko neend nahi aati, kal se darr lag raha hai. rank zero, dignity zero :/ 🤝",anxiety,red
5666,Breakup ke baad sab meaningless lag raha hai idk,sadness,green
590,"Assignment deadline par bahut pressure hai, dimag kharab. yeh toh nahi chalta",stress,amber
6205,"Weekend and nowhere to go, loneliness hits rank zero, dignity zero :/ 😓 seriously",loneliness,green
9170,"Anger outbursts are frequent, then guilt follows",anger,green
5478,"Lost motivation, nothing seems enjoyable anymore at hostel fr #struggle",sadness,green
8462,"I can't keep up with deadlines, energy drained 😭",burnout,amber
7970,"Continuous assignments + part-time job, burnout central",burnout,green
9423,"Road rage yesterday, felt like shouting at everyone sakht thak gaya yaar",anger,amber
9828,"Aaj ka din theek tha, normal sa feel kar raha hoon.",neutral,green
6569,Family around but still feel lonely inside in lab,loneliness,green
2029,"Social situations make me freeze, nervous AF",anxiety,green
8869,"Woh person ne bahut bura kiya, ab control nahi hota. Kuch kuch hota hai… but sadness hi hota hai #examseason",anger,green
678,"Can't focus at all, sab kuch ulti tarah ho raha hai. 🙂",stress,green
6002,"Hostel mein sab busy hai, kisi se baat karne ka mann nahi karta. 😭 idk #lost",loneliness,green
1233,"Group project ka kaam sab meray upar, too much stress",stress,amber
5522,Breakup ke baad sab meaningless lag raha hai yaar help!! in lab 🤝 fr,sadness,amber
7394,I used to love coding but now it's just fatigue smh,burnout,amber
9203,"Road rage yesterday, felt like shouting at everyone in lab",anger,green
4857,"Aaj bas rona aa raha hai, kuch accha nahi lag raha.",sadness,green
5681,"Life monotonous and sad, can't smile genuinely seriously",sadness,amber
2433,"Heart tez dhadak raha hai, sab kuch overthinking lag raha hai. I can't do this anymore, want to die.",anxiety,red
6587,"Hostel mein sab busy hai, kisi se baat karne ka mann nahi karta. at office",loneliness,green
7982,"Continuous assignments + part-time job, burnout central 😓",burnout,green
6290,"No one to talk to, feel so alone. #examseason",loneliness,green
6501,"Weekend and nowhere to go, loneliness hits",loneliness,green
897,"Group project ka kaam sab meray upar, too much stress",stress,green
1612,"Group project ka kaam sab meray upar, too much stress in class 🤝",stress,amber
7641,I used to love coding but now it's just fatigue #examseason,burnout,green
7035,Family around but still feel lonely inside,loneliness,green
7761,"I used to love coding but now it's just fatigue kal lecture skip kiya, guilt tt",burnout,green
3807,"Pal-pal sochta rehta hoon, panic aa jata hai kabhi kabhi. sakht thak gaya yaar in lab",anxiety,amber
8009,"I can't keep up with deadlines, energy drained lagta hai fail ho jaunga at office 😓",burnout,red
7648,"Continuous assignments + part-time job, burnout central lagta hai fail ho jaunga",burnout,green
4702,"Dil toot gaya, kuch karne ka mann nahi. lol",sadness,amber
3962,"Raat ko neend nahi aati, kal se darr lag raha hai. seriously",anxiety,green
9597,Gusse se sab tod dena chahta hoon kabhi kabhi. seriously,anger,green
891,"Boss ne last minute ka task de diya, time nahi hai. 🤯 #lost",stress,green
5290,"Lagta hai sab door ho gaye, bas udasi hi reh gai. LOL (not funny) at office lol",sadness,green
7810,"Continuous assignments + part-time job, burnout central",burnout,green
7153,"Weekend and nowhere to go, loneliness hits life sasta nasha lag raha hai",loneliness,green
9046,"They betrayed me, can't forgive easily rank zero, dignity zero :/ in lab",anger,green
5310,"Aaj bas rona aa raha hai, kuch accha nahi lag raha. fr",sadness,green
7217,"Continuous assignments + part-time job, burnout central rank zero, dignity zero :/",burnout,green
7372,"Thak gaya hoon, motivation zero, subah uthna mushkil. smh in Lucknow 😔",burnout,green
2800,"Presentation ke time hands shake karte hai, help lagta hai fail ho jaunga in class",anxiety,green
585,"Assignment deadline par bahut pressure hai, dimag kharab. in lab",stress,green
3269,"Presentation ke time hands shake karte hai, help at hostel 🙂",anxiety,green
3933,"Pal-pal sochta rehta hoon, panic aa jata hai kabhi kabhi.",anxiety,green
4966,"Dil toot gaya, kuch karne ka mann nahi. in Chennai 😤",sadness,green
1261,"College ka workload insane hai, feel overloaded. 😭 in Kolkata 😔",stress,green
8180,"Thak gaya hoon, motivation zero, subah uthna mushkil. lol",burnout,green
311,"Ghar wale expect kar rahe hain kuch, pressure lagta hai 👌",stress,green
8108,"I can't keep up with deadlines, energy drained 😭 🙃 fr",burnout,green
7337,I used to love coding but now it's just fatigue,burnout,green
7707,Roz wahi padhai aur phir bhi kuch hasil nahi ho raha.,burnout,green
6129,"Hostel mein sab busy hai, kisi se baat karne ka mann nahi karta. feeling kabhi kabhi low AF at office seriously",loneliness,amber
4669,"Feels like crying for no reason, empty inside yaar help!!",sadness,green
4299,"Lost motivation, nothing seems enjoyable anymore 😭 🤝",sadness,green
3784,"Heart tez dhadak raha hai, sab kuch overthinking lag raha hai. in class 🙂 lol",anxiety,green
1009,"Can't focus at all, sab kuch ulti tarah ho raha hai.",stress,green
8521,"Thak gaya hoon, motivation zero, subah uthna mushkil. 😭 😓",burnout,green
2186,"Pal-pal sochta rehta hoon, panic aa jata hai kabhi kabhi.",anxiety,amber
3624,"Raat ko neend nahi aati, kal se darr lag raha hai. smh seriously",anxiety,green
7326,"Continuous assignments + part-time job, burnout central at hostel",burnout,amber
5129,"Lagta hai sab door ho gaye, bas udasi hi reh gai. lagta hai fail ho jaunga",sadness,green
9871,"Aaj ka din theek tha, normal sa feel kar raha hoon.",neutral,green
6367,Family around but still feel lonely inside,loneliness,green
5776,"Sitting alone on bench, watching others laugh yeh toh nahi chalta",loneliness,green
4835,"Life monotonous and sad, can't smile genuinely idk what to do",sadness,green
6224,"Friends busy, lagta hai koi samajhta hi nahi. 🙂",loneliness,green
4757,Breakup ke baad sab meaningless lag raha hai LOL (not funny) 🙂,sadness,green
6101,"No one to talk to, feel so alone.",loneliness,green
91,"Boss ne last minute ka task de diya, time nahi hai. #struggle",stress,green
6225,Family around but still feel lonely inside seriously,loneliness,green
6689,"Hostel mein sab busy hai, kisi se baat karne ka mann nahi karta. at office #examseason",loneliness,green
7867,"Workload bahut zyada, lagta hai kabhi khatam nahi hoga. 😭",burnout,green
5835,"Sitting alone on bench, watching others laugh at office 😓",loneliness,green
8215,Roz wahi padhai aur phir bhi kuch hasil nahi ho raha. lol,burnout,green
2118,"Social situations make me freeze, nervous AF idk",anxiety,red
2938,"Meeting se pehle stomach ghabra jaata hai, anxiety attack lol",anxiety,green
9879,"Chill day, college gaya and aaya. idk what to do",neutral,green
984,"Assignment deadline par bahut pressure hai, dimag kharab. 🤯 lol",stress,green
7243,"I can't keep up with deadlines, energy drained",burnout,green
7498,Roz wahi padhai aur phir bhi kuch hasil nahi ho raha. 👌,burnout,green
2926,"Constant worrying about future, kya hoga? 😔",anxiety,amber
9702,"Aaj ka din theek tha, normal sa feel kar raha hoon. at hostel",neutral,green
3215,"Meeting se pehle stomach ghabra jaata hai, anxiety attack idk what to do",anxiety,green
6719,"No one to talk to, feel so alone. 😭 idk #lost",loneliness,green
7310,"Workload bahut zyada, lagta hai kabhi khatam nahi hoga. in class",burnout,green
5729,Feels like I'm invisible in my own circle smh 🙃,loneliness,green
7324,"I can't keep up with deadlines, energy drained",burnout,green
7211,"Continuous assignments + part-time job, burnout central rank zero, dignity zero :/ 🙃",burnout,green
628,"College ka workload insane hai, feel overloaded. ugh 😔 in class",stress,green
4948,"Lagta hai sab door ho gaye, bas udasi hi reh gai. ugh 😔 idk",sadness,red
4245,"Feels like crying for no reason, empty inside brb at hostel",sadness,amber
5341,"Dil toot gaya, kuch karne ka mann nahi. lagta hai fail ho jaunga fr",sadness,amber
4766,"Lagta hai sab door ho gaye, bas udasi hi reh gai. at office 😭",sadness,green
1602,"College ka workload insane hai, feel overloaded. at hostel",stress,green
9792,"Chill day, college gaya and aaya. 😭",neutral,green
1270,"Presentation tomorrow and I haven't prepared, panic mode 😰 😔",stress,green
129,"Group project ka kaam sab meray upar, too much stress feeling kabhi kabhi low AF in lab",stress,green
6130,"No one to talk to, feel so alone. LOL (not funny) #struggle",loneliness,green
1712,"Can't focus at all, sab kuch ulti tarah ho raha hai.",stress,green
8181,Roz wahi padhai aur phir bhi kuch hasil nahi ho raha. at office lol,burnout,green
4236,"Lost motivation, nothing seems enjoyable anymore lol",sadness,amber
5412,"Life monotonous and sad, can't smile genuinely at hostel",sadness,green
2399,"Meeting se pehle stomach ghabra jaata hai, anxiety attack ugh 😔",anxiety,red
5663,"Lost motivation, nothing seems enjoyable anymore in Chennai",sadness,green
6313,"No one to talk to, feel so alone.",loneliness,green
8595,"Workload bahut zyada, lagta hai kabhi khatam nahi hoga. fr #examseason",burnout,green
1187,"College ka workload insane hai, feel overloaded. #examseason",stress,green
8088,Roz wahi padhai aur phir bhi kuch hasil nahi ho raha. feeling kabhi kabhi low AF in lab,burnout,green
9994,"Nothing special today, thoda busy tha. at hostel",neutral,green
8560,I used to love coding but now it's just fatigue in class,burnout,green
1978,"Group project ka kaam sab meray upar, too much stress in lab 😤",stress,green
10090,"Nothing special today, thoda busy tha. 😭",neutral,green
4248,"Dil toot gaya, kuch karne ka mann nahi. in Bengaluru 🙂 seriously",sadness,green
7986,"Thak gaya hoon, motivation zero, subah uthna mushkil. smh 😤",burnout,green
916,"College ka workload insane hai, feel overloaded. in class",stress,green
1306,"Boss ne last minute ka task de diya, time nahi hai. kal lecture skip kiya, guilt tt",stress,green
5684,"Feels like crying for no reason, empty inside in class lol",sadness,amber
3050,"Social situations make me freeze, nervous AF yeh toh nahi chalta",anxiety,green
9717,"Aaj ka din theek tha, normal sa feel kar raha hoon. dimag ka dahi ho gaya in lab",neutral,green
1274,"Midterms -> sleepless nights, headache and stress seriously",stress,amber
8290,"Workload bahut zyada, lagta hai kabhi khatam nahi hoga. at office",burnout,green
2797,"Social situations make me freeze, nervous AF sakht thak gaya yaar",anxiety,red
1399,"Assignment deadline par bahut pressure hai, dimag kharab. seriously",stress,green
3359,"Meeting se pehle stomach ghabra jaata hai, anxiety attack lagta hai fail ho jaunga",anxiety,green
184,"Assignment deadline par bahut pressure hai, dimag kharab. rank zero, dignity zero :/ in class",stress,amber
5267,"Lost motivation, nothing seems enjoyable anymore dimag ka dahi ho gaya",sadness,amber
5934,Feels like I'm invisible in my own circle,loneliness,green
6379,"Friends busy, lagta hai koi samajhta hi nahi. in lab",loneliness,amber
6744,"Hostel mein sab busy hai, kisi se baat karne ka mann nahi karta.",loneliness,green
6432,"Weekend and nowhere to go, loneliness hits Kuch kuch hota hai… but sadness hi hota hai 🙂",loneliness,green
7273,"Continuous assignments + part-time job, burnout central 🤯",burnout,green
4568,"Life monotonous and sad, can't smile genuinely lol",sadness,green
7460,"I can't keep up with deadlines, energy drained Kuch kuch hota hai… but sadness hi hota hai",burnout,green
8282,"Continuous assignments + part-time job, burnout central yaar help!!",burnout,red
2657,"Raat ko neend nahi aati, kal se darr lag raha hai.",anxiety,green
8476,I used to love coding but now it's just fatigue lol,burnout,green
9530,"Woh person ne bahut bura kiya, ab control nahi hota. 👌",anger,amber
1962,"Midterms -> sleepless nights, headache and stress smh in lab seriously",stress,amber
4993,"Life monotonous and sad, can't smile genuinely idk what to do in Gwalior 😤",sadness,green
4892,"Lagta hai sab door ho gaye, bas udasi hi reh gai. feeling kabhi kabhi low AF in Patna 😓 fr",sadness,green
6654,"Feels like I'm invisible in my own circle kal lecture skip kiya, guilt tt in Kota idk",loneliness,green
10120,"Today okay, did some chores and relaxed Kuch kuch hota hai… but sadness hi hota hai in lab",neutral,green
10178,"Nothing special today, thoda busy tha.",neutral,green
1252,"Group project ka kaam sab meray upar, too much stress at hostel 😤",stress,green
3177,"Heart tez dhadak raha hai, sab kuch overthinking lag raha hai. in Gwalior",anxiety,red
5073,"Lagta hai sab door ho gaye, bas udasi hi reh gai. smh",sadness,green
8079,"Workload bahut zyada, lagta hai kabhi khatam nahi hoga. at office",burnout,green
5697,"Aaj bas rona aa raha hai, kuch accha nahi lag raha. yeh toh nahi chalta in lab 🤝",sadness,green
7636,"Continuous assignments + part-time job, burnout central kal lecture skip kiya, guilt tt",burnout,green
8709,Gusse se sab tod dena chahta hoon kabhi kabhi. at office,anger,green
3290,"Heart tez dhadak raha hai, sab kuch overthinking lag raha hai. #lost",anxiety,green
6720,Feels like I'm invisible in my own circle lagta hai fail ho jaunga at office,loneliness,green
8905,"Woh person ne bahut bura kiya, ab control nahi hota.",anger,green
7922,"Continuous assignments + part-time job, burnout central dimag ka dahi ho gaya 🤯",burnout,green
5885,Family around but still feel lonely inside 😭 in lab,loneliness,green
7171,Feels like I'm invisible in my own circle lagta hai fail ho jaunga at office,loneliness,green
1052,"Group project ka kaam sab meray upar, too much stress sakht thak gaya yaar at office",stress,amber
4070,"Aaj bas rona aa raha hai, kuch accha nahi lag raha. #collegeLife",sadness,amber
8584,"Thak gaya hoon, motivation zero, subah uthna mushkil. smh",burnout,green
5786,"No one to talk to, feel so alone. LOL (not funny)",loneliness,green
273,"Ghar wale expect kar rahe hain kuch, pressure lagta hai yeh toh nahi chalta at office 🤝",stress,green
2043,"Presentation ke time hands shake karte hai, help yeh toh nahi chalta",anxiety,green
4764,"Feels like crying for no reason, empty inside",sadness,green
5181,"Dil toot gaya, kuch karne ka mann nahi.",sadness,red
5480,"Aaj bas rona aa raha hai, kuch accha nahi lag raha. at hostel",sadness,amber
5508,"Aaj bas rona aa raha hai, kuch accha nahi lag raha. 😭",sadness,green
1087,"Can't focus at all, sab kuch ulti tarah ho raha hai. smh at office 😭",stress,green
6045,"Hostel mein sab busy hai, kisi se baat karne ka mann nahi karta. rank zero, dignity zero :/ #examseason",loneliness,green
9843,"Chill day, college gaya and aaya. 😭 lol",neutral,green
5698,"Feels like crying for no reason, empty inside 😔 #collegeLife",sadness,green
6955,Feels like I'm invisible in my own circle,loneliness,amber
4323,"Lagta hai sab door ho gaye, bas udasi hi reh gai. fr",sadness,green
7388,"Workload bahut zyada, lagta hai kabhi khatam nahi hoga. lagta hai fail ho jaunga 😔",burnout,green
8065,"I can't keep up with deadlines, energy drained yaar help!!",burnout,green
5834,"Friends busy, lagta hai koi samajhta hi nahi.",loneliness,green
9402,"They betrayed me, can't forgive easily 🙃",anger,green
5333,"Dil toot gaya, kuch karne ka mann nahi.",sadness,amber
8440,"I can't keep up with deadlines, energy drained LOL (not funny) at office",burnout,green
4710,"Feels like crying for no reason, empty inside Kuch kuch hota hai… but sadness hi hota hai seriously",sadness,green
8117,"Continuous assignments + part-time job, burnout central in class 😤 #collegeLife",burnout,green
8662,"I can't keep up with deadlines, energy drained",burnout,red
6905,Family around but still feel lonely inside,loneliness,amber
7064,"Friends busy, lagta hai koi samajhta hi nahi. yeh toh nahi chalta",loneliness,green
3479,"Raat ko neend nahi aati, kal se darr lag raha hai. dimag ka dahi ho gaya",anxiety,red
7406,"I can't keep up with deadlines, energy drained Kuch kuch hota hai… but sadness hi hota hai lol",burnout,green
3925,"Raat ko neend nahi aati, kal se darr lag raha hai. yaar help!! in lab #lost",anxiety,green
1749,"Kal ki exam ki tayari nahi hui, tension ho raha hai yaar. dimag ka dahi ho gaya in lab idk",stress,green
733,"Boss ne last minute ka task de diya, time nahi hai. smh #struggle",stress,amber
2554,"Public speaking se bahut darr lagta hai, can't breathe sometimes",anxiety,green
5688,"Life monotonous and sad, can't smile genuinely kal lecture skip kiya, guilt tt",sadness,red
5156,Breakup ke baad sab meaningless lag raha hai 😤 seriously,sadness,amber
2663,"Presentation ke time hands shake karte hai, help",anxiety,amber
5664,"Lagta hai sab door ho gaye, bas udasi hi reh gai.",sadness,red
6080,"Sitting alone on bench, watching others laugh",loneliness,green
3114,"Raat ko neend nahi aati, kal se darr lag raha hai.",anxiety,amber
3304,"Presentation ke time hands shake karte hai, help at hostel",anxiety,green
1345,"Ghar wale expect kar rahe hain kuch, pressure lagta hai life sasta nasha lag raha hai",stress,green
1691,"Assignment deadline par bahut pressure hai, dimag kharab.",stress,green
8844,"Furious hoon yaar, bas chill nahi kar pa raha. at office",anger,green
6774,Family around but still feel lonely inside,loneliness,green
5049,"Dil toot gaya, kuch karne ka mann nahi.",sadness,green
5255,"Lost motivation, nothing seems enjoyable anymore at office",sadness,green
3309,"Presentation ke time hands shake karte hai, help in lab 😓",anxiety,green
1505,"Kal ki exam ki tayari nahi hui, tension ho raha hai yaar. in Chennai",stress,green
1807,"Ghar wale expect kar rahe hain kuch, pressure lagta hai 👌 in Pune",stress,green
6502,"No one to talk to, feel so alone. at hostel",loneliness,green
9861,"Nothing special today, thoda busy tha. at office fr",neutral,green
3792,"Social situations make me freeze, nervous AF",anxiety,amber
9716,"Nothing special today, thoda busy tha. lagta hai fail ho jaunga 😓",neutral,green
7626,"I can't keep up with deadlines, energy drained #lost",burnout,green
8463,Roz wahi padhai aur phir bhi kuch hasil nahi ho raha. yeh toh nahi chalta in lab,burnout,green
5862,"No one to talk to, feel so alone. 😔",loneliness,green
7559,Roz wahi padhai aur phir bhi kuch hasil nahi ho raha. feeling kabhi kabhi low AF,burnout,green
1849,"Assignment deadline par bahut pressure hai, dimag kharab. LOL (not funny) in class 😭",stress,amber
4513,"Dil toot gaya, kuch karne ka mann nahi. kal lecture skip kiya, guilt tt at hostel lol",sadness,amber
2432,"Meeting se pehle stomach ghabra jaata hai, anxiety attack brb in lab",anxiety,red
4661,"Lagta hai sab door ho gaye, bas udasi hi reh gai. LOL (not funny) at hostel",sadness,red
10021,"Aaj ka din theek tha, normal sa feel kar raha hoon. in Mumbai",neutral,green
5820,"Family around but still feel lonely inside rank zero, dignity zero :/",loneliness,green
143,"Kal ki exam ki tayari nahi hui, tension ho raha hai yaar. #struggle",stress,green
8939,"They betrayed me, can't forgive easily Kuch kuch hota hai… but sadness hi hota hai",anger,green
5767,"Sitting alone on bench, watching others laugh rank zero, dignity zero :/ #examseason",loneliness,green
5712,"Sitting alone on bench, watching others laugh ugh 😔 idk",loneliness,green
3410,"Pal-pal sochta rehta hoon, panic aa jata hai kabhi kabhi. feeling kabhi kabhi low AF",anxiety,green
1118,"Assignment deadline par bahut pressure hai, dimag kharab. life sasta nasha lag raha hai",stress,amber
1757,"Assignment deadline par bahut pressure hai, dimag kharab. at office 🤝",stress,amber
498,"Can't focus at all, sab kuch ulti tarah ho raha hai.",stress,amber
5398,"Dil toot gaya, kuch karne ka mann nahi. dimag ka dahi ho gaya",sadness,green
871,"Ghar wale expect kar rahe hain kuch, pressure lagta hai feeling kabhi kabhi low AF at office 🤯 fr #examseason",stress,green
3358,"Heart tez dhadak raha hai, sab kuch overthinking lag raha hai. 😓 fr",anxiety,amber
913,"Assignment deadline par bahut pressure hai, dimag kharab. Kuch kuch hota hai… but sadness hi hota hai in Patna",stress,green
722,"Kal ki exam ki tayari nahi hui, tension ho raha hai yaar. ugh 😔 in lab",stress,green
2806,"Heart tez dhadak raha hai, sab kuch overthinking lag raha hai. yaar help!! in class",anxiety,red
10146,"Today okay, did some chores and relaxed in class",neutral,green
887,"Midterms -> sleepless nights, headache and stress",stress,green
10058,"Nothing special today, thoda busy tha. rank zero, dignity zero :/",neutral,green
6862,"No one to talk to, feel so alone. ugh 😔",loneliness,green
7468,"I can't keep up with deadlines, energy drained sakht thak gaya yaar in lab 🙃",burnout,green
1521,"Kal ki exam ki tayari nahi hui, tension ho raha hai yaar. feeling kabhi kabhi low AF at office",stress,amber
8867,"Furious hoon yaar, bas chill nahi kar pa raha. kal lecture skip kiya, guilt tt lol",anger,green
2747,"Presentation ke time hands shake karte hai, help yaar help!! in lab 🤝",anxiety,amber
6031,"Weekend and nowhere to go, loneliness hits kal lecture skip kiya, guilt tt in class",loneliness,green
9929,"Nothing special today, thoda busy tha. yeh toh nahi chalta at office",neutral,green
315,"College ka workload insane hai, feel overloaded. sakht thak gaya yaar in lab",stress,green
1800,"Kal ki exam ki tayari nahi hui, tension ho raha hai yaar. idk what to do at hostel 😭",stress,green
328,"College ka workload insane hai, feel overloaded. yaar help!! #collegeLife",stress,amber
8316,"Continuous assignments + part-time job, burnout central dimag ka dahi ho gaya",burnout,green
4205,"Lost motivation, nothing seems enjoyable anymore dimag ka dahi ho gaya fr #examseason Bas ab zindagi khatam karne ka mann kar raha hai.",sadness,red
3130,"Meeting se pehle stomach ghabra jaata hai, anxiety attack yaar help!! at hostel fr",anxiety,amber
7144,"Friends busy, lagta hai koi samajhta hi nahi. feeling kabhi kabhi low AF",loneliness,green
8687,"Thak gaya hoon, motivation zero, subah uthna mushkil. in Patna",burnout,green
3969,"Public speaking se bahut darr lagta hai, can't breathe sometimes life sasta nasha lag raha hai",anxiety,red
5982,"No one to talk to, feel so alone. Kuch kuch hota hai… but sadness hi hota hai",loneliness,green
7581,Roz wahi padhai aur phir bhi kuch hasil nahi ho raha.,burnout,green
1974,"Kal ki exam ki tayari nahi hui, tension ho raha hai yaar. dimag ka dahi ho gaya",stress,green
337,"Boss ne last minute ka task de diya, time nahi hai. smh at office seriously",stress,green
2765,"Presentation ke time hands shake karte hai, help smh",anxiety,amber
9191,"Road rage yesterday, felt like shouting at everyone ugh 😔 🙃",anger,green
276,"Can't focus at all, sab kuch ulti tarah ho raha hai. in Mumbai",stress,green
2986,"Constant worrying about future, kya hoga?",anxiety,green
6368,"Friends busy, lagta hai koi samajhta hi nahi. fr #examseason",loneliness,green
6650,"Hostel mein sab busy hai, kisi se baat karne ka mann nahi karta. 😔",loneliness,green
3478,"Meeting se pehle stomach ghabra jaata hai, anxiety attack in class 😔",anxiety,green
5460,"Aaj bas rona aa raha hai, kuch accha nahi lag raha. life sasta nasha lag raha hai at hostel",sadness,green
3559,"Pal-pal sochta rehta hoon, panic aa jata hai kabhi kabhi. yaar help!!",anxiety,green
2810,"Heart tez dhadak raha hai, sab kuch overthinking lag raha hai. dimag ka dahi ho gaya in lab",anxiety,red
9300,"Road rage yesterday, felt like shouting at everyone",anger,green
4862,"Aaj bas rona aa raha hai, kuch accha nahi lag raha.",sadness,green
6861,Family around but still feel lonely inside yeh toh nahi chalta 🤝,loneliness,amber
3417,"Pal-pal sochta rehta hoon, panic aa jata hai kabhi kabhi. at office #lost",anxiety,green
308,"Midterms -> sleepless nights, headache and stress life sasta nasha lag raha hai at office #lost",stress,green
3909,"Heart tez dhadak raha hai, sab kuch overthinking lag raha hai. feeling kabhi kabhi low AF at hostel",anxiety,green
349,"Boss ne last minute ka task de diya, time nahi hai. 😭 in Patna lol",stress,amber
827,"Midterms -> sleepless nights, headache and stress Kuch kuch hota hai… but sadness hi hota hai",stress,green
9697,Gusse se sab tod dena chahta hoon kabhi kabhi. sakht thak gaya yaar,anger,green
4483,"Life monotonous and sad, can't smile genuinely at hostel",sadness,red
6851,"Family around but still feel lonely inside rank zero, dignity zero :/ at hostel 😭",loneliness,amber
3683,"Meeting se pehle stomach ghabra jaata hai, anxiety attack in lab 🙃",anxiety,green
9016,Gusse se sab tod dena chahta hoon kabhi kabhi.,anger,green
9234,Gusse se sab tod dena chahta hoon kabhi kabhi. yaar help!!,anger,green
2054,"Pal-pal sochta rehta hoon, panic aa jata hai kabhi kabhi. at office fr #collegeLife",anxiety,red
72,"College ka workload insane hai, feel overloaded. seriously",stress,green
5740,"Hostel mein sab busy hai, kisi se baat karne ka mann nahi karta. 🙂",loneliness,green
7300,"Continuous assignments + part-time job, burnout central LOL (not funny) at hostel 😓",burnout,green
8772,"Woh person ne bahut bura kiya, ab control nahi hota.",anger,green
8338,I used to love coding but now it's just fatigue,burnout,green
1667,"Boss ne last minute ka task de diya, time nahi hai. lagta hai fail ho jaunga seriously #collegeLife",stress,amber
6449,"Hostel mein sab busy hai, kisi se baat karne ka mann nahi karta.",loneliness,green
7972,I used to love coding but now it's just fatigue feeling kabhi kabhi low AF,burnout,green
5595,"Life monotonous and sad, can't smile genuinely yeh toh nahi chalta in Kota 🤝 lol #examseason",sadness,green
1446,"Ghar wale expect kar rahe hain kuch, pressure lagta hai yeh toh nahi chalta #collegeLife",stress,green
8267,"Workload bahut zyada, lagta hai kabhi khatam nahi hoga. in class",burnout,green
5857,"Friends busy, lagta hai koi samajhta hi nahi. fr",loneliness,green
1696,"Can't focus at all, sab kuch ulti tarah ho raha hai. Kuch kuch hota hai… but sadness hi hota hai",stress,green
2893,"Public speaking se bahut darr lagta hai, can't breathe sometimes",anxiety,green
10201,"I can't take this anymore, I want to end it all.",sadness,red
1575,"Can't focus at all, sab kuch ulti tarah ho raha hai. smh in lab lol",stress,green
3204,"Meeting se pehle stomach ghabra jaata hai, anxiety attack LOL (not funny) 🤯",anxiety,green
4406,"Aaj bas rona aa raha hai, kuch accha nahi lag raha. brb",sadness,green
1631,"Boss ne last minute ka task de diya, time nahi hai. idk what to do in Kota idk",stress,amber
7774,"Thak gaya hoon, motivation zero, subah uthna mushkil.",burnout,green
1882,"College ka workload insane hai, feel overloaded. in Pune",stress,green
5113,"Lagta hai sab door ho gaye, bas udasi hi reh gai. 👌",sadness,amber
5075,"Feels like crying for no reason, empty inside",sadness,amber
9002,Gusse se sab tod dena chahta hoon kabhi kabhi. #lost,anger,green
